,0,1,2,3,4,5,6,7,8,9,10
857,55855.0,479670120.0,-0.41,-0.8,-6.76,-7.13,267.73,269.75,0.01,0.01,3.0
858,55916.0,479770127.0,-0.41,-1.0,-7.76,-8.68,267.73,269.66,0.01,0.02,3.0
859,55981.0,479870159.0,-0.43,-1.05,-8.23,-9.06,267.73,269.47,0.01,0.02,3.0
860,56042.0,479970125.0,-0.48,-0.9,-8.34,-8.85,267.73,269.28,0.01,0.03,3.0
861,56104.0,480070122.0,-0.52,-0.82,-8.29,-8.48,267.73,269.07,0.01,0.04,3.0
862,56167.0,480170126.0,-0.51,-0.66,-7.99,-8.12,267.73,268.84,0.01,0.04,3.0
863,56230.0,480270179.0,-0.42,-0.58,-7.47,-7.72,267.73,268.65,0.01,0.04,3.0
864,56294.0,480370144.0,-0.35,-0.43,-6.96,-6.95,267.73,268.46,0.01,0.04,3.0
865,56356.0,480470165.0,-0.39,-0.36,-6.47,-6.13,267.73,268.36,0.01,0.04,3.0
866,56420.0,480570126.0,-0.45,-0.31,-6.04,-5.62,267.73,268.32,0.01,0.04,3.0
867,56483.0,480670120.0,-0.49,-0.66,-6.13,-5.28,267.73,268.33,0.01,0.03,3.0
868,56544.0,480770144.0,-0.5,-0.86,-6.1,-5.46,267.73,268.34,0.01,0.03,3.0
869,56609.0,480870093.0,-0.5,-0.92,-5.87,-5.57,267.73,268.38,0.01,0.03,3.0
870,56671.0,480970122.0,-0.47,-0.49,-5.81,-5.46,267.73,268.39,0.01,0.03,3.0
871,56733.0,481070142.0,-0.44,-0.23,-5.63,-5.46,267.73,268.44,0.01,0.02,3.0
872,56796.0,481170150.0,-0.43,-0.24,-5.52,-5.34,267.73,268.51,0.01,0.02,3.0
873,56859.0,481270119.0,-0.45,-0.27,-5.54,-5.31,267.73,268.59,0.01,0.02,3.0
874,56924.0,481370163.0,-0.46,-0.43,-5.36,-5.43,267.73,268.54,0.01,0.02,3.0
875,56986.0,481470122.0,-0.44,-0.41,-5.11,-5.15,267.73,268.48,0.01,0.02,3.0
876,57049.0,481570093.0,-0.45,-0.35,-4.74,-4.55,267.73,268.3,0.01,0.02,3.0
877,57113.0,481670104.0,-0.45,-0.45,-4.31,-4.15,267.73,268.13,0.01,0.02,3.0
878,57174.0,481770155.0,-0.47,-0.47,-4.02,-3.56,267.73,267.99,0.01,0.01,3.0
879,57239.0,481870110.0,-0.52,-0.14,-3.75,-3.12,267.73,267.89,0.02,0.01,3.0
880,57300.0,481970139.0,-0.5,-0.18,-3.52,-3.13,267.73,267.83,0.02,0.01,3.0
881,57362.0,482070119.0,-0.44,-0.61,-3.31,-3.02,267.73,267.76,0.02,0.01,3.0
882,57425.0,482170105.0,-0.4,-0.95,-3.08,-2.75,267.73,267.71,0.02,0.0,3.0
883,57488.0,482270179.0,-0.38,-0.77,-2.79,-2.51,267.73,267.72,0.02,0.0,3.0
884,57552.0,482370168.0,-0.35,-0.52,-2.57,-2.1,267.73,267.84,0.02,0.0,3.0
885,57614.0,482470151.0,-0.37,-0.03,-2.37,-1.81,267.73,268.07,0.01,0.0,3.0
886,57677.0,482570145.0,-0.38,0.27,-2.23,-1.82,267.73,268.39,0.01,0.0,3.0
887,57742.0,482670105.0,-0.27,0.16,-2.15,-1.72,267.73,268.62,0.01,0.01,3.0
888,57803.0,482770128.0,-0.13,-0.01,-2.12,-1.61,267.73,268.87,0.01,0.01,3.0
889,57868.0,482870099.0,-0.07,-0.46,-2.11,-1.72,267.73,269.17,0.01,0.01,3.0
890,57929.0,482970133.0,-0.03,-0.42,-2.0,-1.8,267.73,269.4,0.01,0.01,3.0
891,57991.0,483070145.0,0.01,-0.07,-1.91,-1.85,267.73,269.58,0.01,0.0,3.0
892,58055.0,483170174.0,0.03,0.02,-1.76,-1.54,267.73,269.82,0.01,0.0,3.0
893,58118.0,483270183.0,0.03,0.28,-1.61,-1.24,267.73,269.98,0.01,0.0,3.0
894,58182.0,483370096.0,0.03,0.18,-1.53,-1.07,267.73,270.1,0.01,0.0,3.0
895,58247.0,483470144.0,0.13,0.04,-1.45,-1.23,267.73,270.15,0.01,0.0,3.0
896,58310.0,483570160.0,0.21,-0.03,-1.46,-1.44,267.73,270.24,0.01,0.0,3.0
897,58373.0,483670116.0,0.25,0.13,-1.43,-1.64,267.73,270.1,0.01,0.0,3.0
898,58435.0,483770148.0,0.22,0.14,-1.4,-1.58,267.73,270.04,0.01,0.0,3.0
899,58500.0,483870138.0,0.1,0.21,-1.45,-1.38,267.73,269.87,0.01,0.0,3.0
900,58561.0,483970112.0,0.01,0.07,-1.44,-1.46,267.73,269.61,0.01,0.0,3.0
901,58624.0,484070158.0,-0.02,0.0,-1.43,-1.71,267.73,269.5,0.01,0.0,3.0
902,58687.0,484170120.0,0.0,-0.04,-1.5,-1.63,267.73,269.26,0.01,0.0,3.0
903,58750.0,484270189.0,0.0,-0.1,-1.46,-1.75,267.73,268.97,0.01,0.0,3.0
904,58814.0,484370140.0,-0.01,-0.04,-1.43,-1.89,267.73,268.72,0.01,0.0,3.0
905,58876.0,484470149.0,-0.12,-0.12,-1.47,-1.53,267.73,268.47,0.01,0.0,3.0
906,58939.0,484570097.0,-0.25,0.13,-1.45,-1.43,267.73,268.27,0.01,0.0,3.0
907,59002.0,484670113.0,-0.31,0.13,-1.45,-1.45,267.73,267.99,0.01,0.0,3.0
908,59064.0,484770138.0,-0.34,0.01,-1.57,-1.37,267.73,267.65,0.01,0.0,3.0
909,59129.0,484870125.0,-0.3,-0.31,-1.6,-1.49,267.73,267.36,0.01,0.0,3.0
910,59190.0,484970147.0,-0.3,-0.45,-1.62,-1.73,267.73,267.17,0.01,0.0,3.0
911,59252.0,485070112.0,-0.32,-0.53,-1.67,-1.78,267.73,267.09,0.02,0.0,3.0
912,59315.0,485170152.0,-0.39,-0.46,-1.62,-2.19,267.73,267.08,0.02,0.0,3.0
913,59378.0,485270153.0,-0.43,-0.51,-1.62,-2.55,267.73,267.1,0.02,0.0,3.0
914,59443.0,485370120.0,-0.45,-0.53,-1.59,-2.56,267.73,267.11,0.02,0.0,3.0
915,59505.0,485470117.0,-0.44,-0.45,-1.5,-2.26,267.73,267.14,0.02,0.0,3.0
916,59568.0,485570171.0,-0.35,-0.4,-1.48,-1.79,267.73,267.16,0.02,0.0,3.0
917,59631.0,485670149.0,-0.3,-0.17,-1.44,-1.46,267.73,267.15,0.01,0.0,3.0
918,59692.0,485770089.0,-0.28,0.12,-1.48,-1.13,267.73,267.22,0.01,0.01,3.0
919,59758.0,485870135.0,-0.28,0.14,-1.45,-1.06,267.73,267.37,0.01,0.01,3.0
920,59819.0,485970129.0,-0.27,-0.2,-1.37,-1.37,267.73,267.48,0.01,0.01,3.0
921,59880.0,486070098.0,-0.2,-0.61,-1.35,-1.44,267.73,267.68,0.01,0.01,3.0
922,59943.0,486170113.0,-0.13,-0.3,-1.29,-1.38,267.73,267.87,0.01,0.01,3.0
923,60006.0,486270140.0,-0.03,-0.03,-0.95,-1.27,267.73,268.06,0.01,0.01,3.0
924,60070.0,486370097.0,0.03,0.2,-0.2,-0.9,267.73,268.19,0.01,0.01,3.0
925,60132.0,486470157.0,0.09,0.12,1.09,0.04,267.73,268.29,0.01,0.01,3.0
926,60195.0,486570183.0,0.14,-0.1,2.27,1.75,267.73,268.35,0.01,0.01,3.0
927,60259.0,486670129.0,0.18,-0.15,3.42,3.56,267.73,268.5,0.01,0.02,3.0
928,60320.0,486770221.0,0.24,0.03,4.68,4.82,267.73,268.64,0.01,0.03,3.0
929,60386.0,486870090.0,0.29,0.04,5.64,5.89,267.73,268.75,0.01,0.03,3.0
930,60447.0,486970108.0,0.3,0.42,6.52,6.48,267.73,268.83,0.01,0.04,3.0
931,60509.0,487070131.0,0.3,0.58,8.23,7.22,267.73,268.85,0.01,0.04,3.0
932,60572.0,487170151.0,0.28,0.56,9.0,8.78,267.73,268.9,0.01,0.05,3.0
933,60635.0,487270151.0,0.25,0.73,9.1,9.68,267.73,269.04,0.02,0.06,3.0
934,60699.0,487370125.0,0.25,0.67,8.63,9.28,267.73,269.15,0.02,0.06,3.0
935,60761.0,487470136.0,0.2,0.58,7.88,8.16,267.73,269.14,0.02,0.07,3.0
936,60824.0,487570127.0,0.16,0.61,7.06,6.8,267.73,269.18,0.02,0.07,3.0
937,60887.0,487670175.0,0.1,0.69,6.3,5.61,267.73,269.18,0.02,0.07,3.0
938,60948.0,487770135.0,0.12,0.41,5.59,4.75,267.73,269.14,0.02,0.06,3.0
939,61013.0,487870124.0,0.12,0.04,4.96,3.9,267.73,269.04,0.02,0.06,3.0
940,61075.0,487970139.0,0.08,0.05,4.37,2.92,267.73,268.89,0.02,0.05,3.0
941,61137.0,488070129.0,0.04,0.27,3.79,2.1,267.73,268.71,0.02,0.05,3.0
942,61200.0,488170094.0,0.0,0.34,3.28,1.62,267.73,268.4,0.02,0.04,3.0
943,61263.0,488270128.0,-0.01,0.33,2.85,1.28,267.73,268.05,0.02,0.04,3.0
944,61327.0,488370138.0,0.0,0.07,2.5,0.95,267.73,267.69,0.02,0.03,3.0
945,61389.0,488470197.0,-0.02,-0.03,2.16,0.81,267.73,267.28,0.02,0.03,3.0
946,61455.0,488570177.0,-0.04,-0.07,1.85,0.63,267.73,266.87,0.02,0.03,3.0
947,61518.0,488670118.0,-0.04,-0.15,1.55,0.46,267.73,266.35,0.02,0.02,3.0
948,61579.0,488770122.0,-0.02,-0.35,1.29,0.31,267.73,265.88,0.02,0.02,3.0
949,61644.0,488870122.0,0.01,-0.45,1.03,0.12,267.73,265.33,0.01,0.02,3.0
950,61706.0,488970150.0,0.07,-0.26,0.8,-0.01,267.73,264.79,0.01,0.02,3.0
951,61768.0,489070125.0,0.17,-0.06,0.56,-0.13,267.73,264.24,0.01,0.02,3.0
952,61831.0,489170126.0,0.29,0.07,0.38,-0.28,267.73,263.68,0.01,0.02,3.0
953,61894.0,489270125.0,0.35,0.22,0.18,-0.39,267.73,263.24,0.01,0.02,3.0
954,61958.0,489370127.0,0.38,0.51,-0.01,-0.47,267.73,262.81,0.01,0.02,3.0
955,62020.0,489470125.0,0.46,0.51,-0.2,-0.53,267.73,262.42,0.01,0.02,3.0
956,62083.0,489570118.0,0.53,0.39,-0.35,-0.6,267.73,262.08,0.01,0.02,3.0
957,62146.0,489670119.0,0.59,0.44,-0.49,-0.78,267.73,261.81,0.01,0.02,3.0
958,62207.0,489770117.0,0.65,0.46,-0.57,-0.88,267.73,261.72,0.01,0.02,3.0
959,62272.0,489870123.0,0.73,0.27,-0.65,-0.93,267.73,261.66,0.01,0.02,3.0
960,62333.0,489970120.0,0.78,0.22,-0.72,-0.85,267.73,261.81,0.01,0.02,3.0
961,62396.0,490070117.0,1.38,0.31,-0.82,-0.83,267.73,262.04,0.01,0.02,3.0
962,62459.0,490170150.0,4.01,1.32,-0.93,-0.79,267.73,262.31,0.01,0.02,3.0
963,62522.0,490270090.0,5.4,4.52,-1.08,-0.62,267.73,262.59,0.01,0.02,3.0
964,62586.0,490370196.0,5.61,7.29,-1.13,-0.74,267.73,263.03,0.01,0.02,3.0
965,62648.0,490470167.0,4.75,7.46,-1.15,-1.08,267.73,263.62,0.01,0.02,3.0
966,62711.0,490570112.0,3.58,5.09,-1.11,-1.39,267.73,264.3,0.01,0.02,3.0
967,62774.0,490670259.0,2.0,2.39,-1.06,-1.43,267.73,265.12,0.01,0.02,3.0
968,62835.0,490770148.0,0.84,-0.03,-0.97,-1.26,267.73,265.95,0.01,0.02,3.0
969,62900.0,490870158.0,0.0,-1.18,-0.92,-1.05,267.73,266.68,0.01,0.02,3.0
970,62962.0,490970103.0,-0.64,-1.72,-0.88,-0.83,267.73,267.35,0.01,0.02,3.0
971,63025.0,491070136.0,-0.99,-1.85,-0.83,-0.89,267.73,267.99,0.02,0.02,3.0
972,63088.0,491170133.0,-1.05,-1.67,-0.77,-0.91,267.73,268.6,0.02,0.02,3.0
973,63151.0,491270196.0,-0.81,-1.11,-0.73,-0.74,267.73,269.18,0.02,0.02,3.0
974,63215.0,491370134.0,-0.47,-0.6,-0.71,-0.49,267.73,269.58,0.02,0.02,3.0
975,63277.0,491470116.0,-0.31,0.2,-0.68,-0.42,267.73,269.89,0.02,0.02,3.0
976,63340.0,491570121.0,-0.37,0.49,-0.65,-0.4,267.73,270.04,0.02,0.01,3.0
977,63403.0,491670104.0,-0.59,0.05,-0.66,-0.37,267.73,269.97,0.02,0.01,3.0
978,63464.0,491770131.0,-0.75,-0.37,-0.63,-0.37,267.73,269.95,0.02,0.01,3.0
979,63529.0,491870129.0,-0.72,-0.6,-0.58,-0.38,267.73,269.9,0.02,0.01,3.0
980,63590.0,491970132.0,-0.6,-0.57,-0.53,-0.35,267.73,269.62,0.02,0.01,3.0
981,63652.0,492070139.0,-0.49,-0.05,-0.48,-0.35,267.73,269.27,0.02,0.01,3.0
982,63716.0,492170123.0,-0.48,0.32,-0.44,-0.38,267.73,268.88,0.02,0.01,3.0
983,63778.0,492270128.0,-0.55,0.19,-0.42,-0.41,267.73,268.46,0.02,0.01,3.0
984,63843.0,492370075.0,-0.61,-0.28,-0.36,-0.53,267.73,268.03,0.02,0.01,3.0
985,63905.0,492470131.0,-0.63,-0.62,-0.29,-0.56,267.73,267.74,0.02,0.01,3.0
986,63968.0,492570103.0,-0.57,-0.69,-0.24,-0.31,267.73,267.52,0.02,0.01,3.0
987,64031.0,492670129.0,-0.48,-0.55,-0.17,-0.07,267.73,267.24,0.02,0.01,3.0
988,64092.0,492770233.0,-0.42,-0.35,-0.15,0.14,267.73,266.99,0.02,0.01,3.0
989,64157.0,492870133.0,-0.38,-0.32,-0.11,0.11,267.73,266.82,0.01,0.01,3.0
990,64218.0,492970094.0,-0.35,-0.42,-0.07,-0.02,267.73,266.69,0.01,0.01,3.0
991,64280.0,493070163.0,-0.37,-0.27,-0.04,-0.14,267.73,266.62,0.01,0.01,3.0
992,64347.0,493170147.0,-0.37,-0.15,0.0,-0.16,267.73,266.71,0.01,0.01,3.0
993,64409.0,493270138.0,-0.34,-0.11,0.09,-0.21,267.73,266.78,0.01,0.01,3.0
994,64474.0,493370117.0,-0.29,-0.3,0.14,-0.05,267.73,266.85,0.01,0.01,3.0
995,64536.0,493470159.0,-0.22,-0.27,0.19,0.04,267.73,266.92,0.01,0.02,3.0
996,64599.0,493570149.0,-0.15,-0.29,0.24,0.19,267.73,266.98,0.01,0.02,3.0
997,64665.0,493670107.0,-0.06,-0.22,0.27,0.26,267.73,267.08,0.01,0.02,3.0
998,64726.0,493770188.0,-0.04,-0.29,0.31,0.18,267.73,267.26,0.01,0.02,3.0
999,64791.0,493870171.0,-0.08,-0.06,0.33,0.24,267.73,267.43,0.01,0.02,3.0
1000,64852.0,493970147.0,-0.04,-0.07,0.37,0.41,267.73,267.5,0.01,0.02,3.0
1001,64914.0,494070104.0,0.03,-0.06,0.44,0.32,267.73,267.56,0.01,0.02,3.0
1002,64977.0,494170120.0,0.12,0.13,0.47,0.26,267.73,267.57,0.01,0.02,3.0
1003,65040.0,494270139.0,0.21,0.32,0.51,0.3,267.73,267.58,0.01,0.02,3.0
1004,65105.0,494370141.0,0.19,0.37,0.51,0.44,267.73,267.69,0.01,0.02,3.0
1005,65167.0,494470103.0,0.14,0.35,0.53,0.53,267.73,267.76,0.01,0.02,3.0
1006,65230.0,494570135.0,0.07,0.28,0.56,0.56,267.73,267.73,0.01,0.02,3.0
1007,65293.0,494670180.0,0.0,0.32,0.61,0.38,267.73,267.71,0.01,0.02,3.0
1008,65354.0,494770159.0,0.0,0.65,0.62,0.42,267.73,267.57,0.01,0.02,3.0
1009,65419.0,494870162.0,0.07,0.63,0.62,0.71,267.73,267.46,0.01,0.02,3.0
1010,65480.0,494970148.0,0.12,0.41,0.62,0.86,267.73,267.34,0.01,0.02,3.0
1011,65542.0,495070119.0,0.13,-0.03,0.68,0.67,267.73,267.24,0.01,0.02,3.0
1012,65605.0,495170110.0,0.11,-0.55,0.7,0.46,267.73,267.13,0.01,0.02,3.0
1013,65668.0,495270106.0,0.14,-0.85,0.7,0.41,267.73,267.05,0.01,0.02,3.0
1014,65733.0,495370074.0,0.24,-0.92,0.69,0.54,267.73,266.91,0.01,0.02,3.0
1015,65795.0,495470143.0,0.35,-0.67,0.69,0.69,267.73,266.83,0.01,0.02,3.0
1016,65858.0,495570157.0,0.46,-0.14,0.68,0.69,267.73,266.78,0.01,0.02,3.0
1017,65921.0,495670133.0,0.51,0.27,0.65,0.79,267.73,266.71,0.01,0.02,3.0
1018,65982.0,495770158.0,0.51,0.64,0.62,0.68,267.73,266.68,0.01,0.02,3.0
1019,66047.0,495870131.0,0.45,0.8,0.59,0.69,267.73,266.69,0.01,0.02,3.0
1020,66108.0,495970124.0,0.41,1.0,0.58,0.63,267.73,266.68,0.01,0.02,3.0
1021,66170.0,496070140.0,0.42,0.65,0.6,0.53,267.73,266.78,0.01,0.02,3.0
1022,66233.0,496170082.0,0.4,0.54,0.58,0.65,267.73,266.85,0.01,0.02,3.0
1023,66295.0,496270191.0,0.34,0.47,0.55,0.69,267.73,267.02,0.01,0.02,3.0
1024,66361.0,496370145.0,0.29,0.48,0.52,0.65,267.73,267.26,0.01,0.02,3.0
1025,66423.0,496470135.0,0.22,0.45,0.44,0.67,267.73,267.49,0.01,0.02,3.0
1026,66486.0,496570104.0,0.2,0.26,0.37,0.7,267.73,267.83,0.01,0.02,3.0
1027,66549.0,496670162.0,0.23,0.02,0.34,0.61,267.73,268.27,0.01,0.02,3.0
1028,66610.0,496770123.0,0.25,-0.14,0.29,0.53,267.73,268.71,0.01,0.02,3.0
1029,66675.0,496870083.0,0.31,-0.16,0.26,0.46,267.73,269.23,0.01,0.02,3.0
1030,66736.0,496970197.0,0.27,0.09,0.24,0.38,267.73,269.78,0.01,0.02,3.0
1031,66798.0,497070110.0,0.19,0.26,0.25,0.24,267.73,270.22,0.01,0.02,3.0
1032,66861.0,497170124.0,0.17,0.34,0.25,0.07,267.73,270.63,0.01,0.02,3.0
1033,66923.0,497270130.0,0.19,0.03,0.2,0.16,267.73,270.92,0.01,0.01,3.0
1034,66989.0,497370132.0,0.2,0.03,0.19,0.29,267.73,271.22,0.01,0.01,3.0
1035,67051.0,497470109.0,0.17,0.18,0.2,0.06,267.73,271.31,0.01,0.01,3.0
1036,67114.0,497570175.0,0.12,0.35,0.18,0.03,267.73,271.47,0.01,0.01,3.0
1037,67177.0,497670118.0,0.07,0.28,0.2,-0.03,267.73,271.53,0.01,0.01,3.0
1038,67238.0,497770154.0,0.0,0.18,0.22,0.02,267.73,271.57,0.01,0.01,3.0
1039,67303.0,497870119.0,0.0,-0.08,0.22,0.09,267.73,271.55,0.01,0.0,3.0
1040,67364.0,497970159.0,-0.01,-0.09,0.23,0.27,267.73,271.53,0.01,0.0,3.0
1041,67426.0,498070157.0,-0.05,0.07,0.24,0.26,267.73,271.34,0.01,0.0,3.0
1042,67489.0,498170135.0,-0.04,0.36,0.21,0.37,267.73,271.23,0.01,0.0,3.0
1043,67555.0,498270148.0,-0.04,0.18,0.14,0.57,267.73,271.01,0.01,0.0,3.0
1044,67620.0,498370081.0,-0.05,-0.07,0.08,0.88,267.73,270.93,0.01,0.0,3.0
1045,67683.0,498470192.0,-0.05,-0.1,0.08,0.81,267.73,270.74,0.01,0.0,3.0
1046,67748.0,498570083.0,0.0,-0.21,0.05,0.71,267.73,270.37,0.01,0.0,3.0
1047,67811.0,498670153.0,0.02,-0.02,0.02,0.54,267.73,270.05,0.01,0.0,3.0
1048,67875.0,498770172.0,0.02,0.01,0.03,0.29,267.73,269.6,0.01,0.0,3.0
1049,67940.0,498870081.0,0.03,0.0,0.06,0.05,267.73,269.1,0.01,0.0,3.0
1050,68001.0,498970124.0,0.06,0.09,0.1,-0.07,267.73,268.7,0.01,0.0,3.0
1051,68063.0,499070217.0,0.16,-0.09,0.13,-0.13,267.73,268.3,0.01,0.0,3.0
1052,68126.0,499170122.0,0.18,0.25,0.12,0.0,267.73,267.96,0.01,0.0,3.0
1053,68188.0,499270107.0,0.17,0.49,0.08,0.17,267.73,267.63,0.01,0.0,3.0
1054,68253.0,499370147.0,0.21,0.28,0.09,0.24,267.73,267.31,0.01,0.0,3.0
1055,68316.0,499470078.0,0.24,-0.1,0.04,0.31,267.73,267.2,0.01,0.01,3.0
1056,68379.0,499570138.0,0.28,-0.19,0.0,0.38,267.73,267.13,0.01,0.01,3.0
1057,68442.0,499670135.0,0.34,0.01,-0.03,0.33,267.73,267.07,0.01,0.01,3.0
1058,68503.0,499770109.0,0.39,0.28,-0.08,0.3,267.73,267.05,0.01,0.01,3.0
1059,68568.0,499870116.0,0.43,0.34,-0.13,0.33,267.73,267.14,0.01,0.01,3.0
1060,68629.0,499970140.0,0.42,0.48,-0.21,0.3,267.73,267.27,0.01,0.01,3.0
1061,68691.0,500070131.0,0.41,0.46,-0.33,0.26,267.73,267.43,0.01,0.01,3.0
1062,68754.0,500170086.0,0.44,0.43,-0.46,0.19,267.73,267.59,0.01,0.01,3.0
1063,68815.0,500270154.0,0.47,0.57,-0.55,-0.13,267.73,267.68,0.01,0.01,3.0
1064,68880.0,500370143.0,0.4,0.89,-0.62,-0.53,267.73,267.8,0.01,0.01,3.0
1065,68942.0,500470135.0,0.36,0.86,-0.63,-0.82,267.73,267.98,0.01,0.01,3.0
1066,69006.0,500570159.0,0.34,0.2,-0.65,-0.79,267.73,268.07,0.01,0.01,3.0
1067,69069.0,500670112.0,0.28,-0.03,-0.67,-0.57,267.73,268.15,0.01,0.01,3.0
1068,69130.0,500770098.0,0.3,-0.13,-0.65,-0.57,267.73,268.26,0.01,0.0,3.0
1069,69195.0,500870121.0,0.33,0.07,-0.67,-0.65,267.73,268.39,0.01,0.0,3.0
1070,69257.0,500970166.0,0.34,0.19,-0.75,-0.53,267.73,268.54,0.01,0.0,3.0
1071,69319.0,501070134.0,0.39,0.02,-0.75,-0.63,267.73,268.75,0.02,0.0,3.0
1072,69382.0,501170184.0,0.42,-0.03,-0.66,-0.99,267.73,269.06,0.02,0.0,3.0
1073,69444.0,501270126.0,0.43,0.22,-0.58,-1.1,267.73,269.41,0.02,0.0,3.0
1074,69509.0,501370122.0,0.46,0.19,-0.52,-0.86,267.73,269.7,0.02,0.0,3.0
1075,69571.0,501470099.0,0.49,0.45,-0.56,-0.07,267.73,270.14,0.02,0.0,3.0
1076,69635.0,501570145.0,0.52,0.42,-0.64,0.63,267.73,270.44,0.02,0.0,3.0
1077,69698.0,501670151.0,0.51,0.25,-0.69,0.63,267.73,270.66,0.02,0.0,3.0
1078,69759.0,501770151.0,0.51,0.34,-0.75,0.29,267.73,270.93,0.02,0.0,3.0
1079,69824.0,501870191.0,0.44,0.38,-0.86,0.02,267.73,270.95,0.02,0.0,3.0
1080,69885.0,501970078.0,0.51,0.29,-0.79,-0.71,267.73,270.94,0.02,0.0,3.0
1081,69947.0,502070117.0,0.54,0.29,-0.81,-0.94,267.73,270.64,0.02,0.0,3.0
1082,70010.0,502170115.0,0.53,0.83,-0.88,-0.59,267.73,270.28,0.02,0.0,3.0
1083,70072.0,502270109.0,0.64,0.44,-0.89,-0.22,267.73,269.72,0.02,0.0,3.0
1084,70137.0,502370161.0,0.62,0.19,-0.89,-0.47,267.73,269.26,0.02,0.0,3.0
1085,70199.0,502470117.0,0.6,0.38,-0.95,-0.68,267.73,268.62,0.03,0.0,3.0
1086,70262.0,502570137.0,0.61,0.64,-0.93,-0.86,267.73,268.08,0.03,0.0,3.0
1087,70326.0,502670103.0,0.58,1.15,-0.91,-0.85,267.73,267.58,0.03,0.0,3.0
1088,70387.0,502770156.0,0.58,1.22,-0.81,-0.97,267.73,267.16,0.03,0.0,3.0
1089,70452.0,502870141.0,0.6,0.86,-0.7,-1.09,267.73,266.84,0.05,0.0,3.0
1090,70513.0,502970163.0,0.58,0.45,-0.59,-1.0,267.73,266.51,0.05,0.0,3.0
1091,70575.0,503070158.0,0.63,0.43,-0.55,-0.61,267.73,266.24,0.07,0.0,3.0
1092,70639.0,503170097.0,0.65,0.45,-0.61,0.0,267.73,266.06,0.07,0.0,3.0
1093,70701.0,503270206.0,0.57,0.77,-0.64,0.23,267.73,265.98,0.06,0.0,3.0
1094,70765.0,503370119.0,0.47,1.07,-0.7,0.25,267.73,266.08,0.06,0.0,3.0
1095,70828.0,503470114.0,0.42,0.81,-0.83,0.38,267.73,266.37,0.06,0.01,3.0
1096,70891.0,503570147.0,0.4,0.62,-0.73,-0.57,267.73,266.81,0.06,0.01,3.0
1097,70955.0,503670187.0,0.47,0.47,-0.78,-1.13,267.73,267.3,0.05,0.01,3.0
1098,71016.0,503770104.0,0.57,0.24,-0.77,-1.14,267.73,267.82,0.05,0.01,3.0
1099,71084.0,503870177.0,0.57,0.14,-0.68,-1.18,267.73,268.37,0.05,0.01,3.0
1100,71145.0,503970112.0,0.5,0.12,-0.62,-1.11,267.73,268.82,0.05,0.0,3.0
1101,71207.0,504070130.0,0.48,0.15,-0.66,-0.82,267.73,269.32,0.04,0.0,3.0
1102,71270.0,504170146.0,0.55,0.27,-0.69,-0.7,267.73,269.8,0.04,0.0,3.0
1103,71332.0,504270135.0,0.63,0.51,-0.63,-1.02,267.73,270.04,0.03,0.0,3.0
1104,71396.0,504370118.0,0.71,0.82,-0.54,-1.5,267.73,270.18,0.03,0.0,3.0
1105,71459.0,504470132.0,0.73,0.99,-0.46,-1.43,267.73,270.18,0.03,0.0,3.0
1106,71522.0,504570191.0,0.68,0.94,-0.41,-0.84,267.73,270.22,0.03,0.0,3.0
1107,71585.0,504670114.0,0.62,0.6,-0.27,-0.43,267.73,270.12,0.02,0.0,3.0
1108,71647.0,504770180.0,0.58,0.43,-0.16,-0.63,267.73,269.92,0.02,0.0,3.0
1109,71712.0,504870130.0,0.6,0.35,-0.17,-0.77,267.73,269.64,0.02,0.0,3.0
1110,71773.0,504970179.0,0.64,0.49,-0.22,-0.54,267.73,269.38,0.02,0.0,3.0
1111,71835.0,505070116.0,0.68,0.28,-0.15,-0.54,267.73,268.93,0.02,0.0,3.0
1112,71898.0,505170114.0,0.69,0.33,0.01,-0.94,267.73,268.66,0.02,0.0,3.0
1113,71960.0,505270108.0,0.7,0.44,0.12,-1.17,267.73,268.33,0.01,0.0,3.0
1114,72024.0,505370155.0,0.76,0.32,0.21,-0.87,267.73,267.98,0.01,0.0,3.0
1115,72087.0,505470138.0,0.78,0.46,0.32,-0.31,267.73,267.83,0.02,0.0,3.0
1116,72150.0,505570099.0,0.75,0.68,0.43,0.04,267.73,267.59,0.02,0.0,3.0
1117,72213.0,505670178.0,0.77,1.1,0.5,0.19,267.73,267.48,0.02,0.0,3.0
1118,72275.0,505770137.0,0.77,1.05,0.51,0.33,267.73,267.28,0.02,0.0,3.0
1119,72340.0,505870120.0,0.81,0.86,0.54,0.3,267.73,267.03,0.01,0.0,3.0
1120,72401.0,505970121.0,0.81,0.91,0.59,0.2,267.73,266.83,0.01,0.0,3.0
1121,72463.0,506070114.0,0.76,0.97,0.69,-0.13,267.73,266.46,0.02,0.0,3.0
1122,72526.0,506170120.0,0.72,1.14,0.76,-0.15,267.73,266.06,0.02,0.0,3.0
1123,72588.0,506270133.0,0.61,1.16,0.88,-0.13,267.73,265.63,0.02,0.0,3.0
1124,72652.0,506370155.0,0.56,0.94,1.0,-0.06,267.73,265.06,0.02,0.0,3.0
1125,72715.0,506470124.0,0.59,0.63,1.08,0.15,267.73,264.56,0.03,0.0,3.0
1126,72778.0,506570171.0,0.51,0.72,1.2,0.23,267.73,264.18,0.03,0.0,3.0
1127,72841.0,506670128.0,0.52,0.78,1.31,0.33,267.73,263.8,0.03,0.0,3.0
